customer_id,gender,age,region,tenure_months,contract_type,internet_service,monthly_gb_download,streaming_package,tech_support_calls,payment_method,monthly_charges,total_charges,late_payments,account_manager,last_login_date,credit_score,churn_label
242,Male,77,North,5,One year,DSL,36,Yes,2,Credit card,100.75,503.73,0,0,2023-05-02,467,0
243,Female,50,West,13,Two year,No,0,No,1,Electronic check,40.16,522.04,1,0,2023-05-23,808,0
244,m,66,East,7,Month-to-month,Fiber optic,44,Yes,0,Bank transfer,51.43,360.01,1,0,2023-12-09,810,0
245,Male,52,East,6,One year,DSL,20,Yes,1,Electronic check,93.66,561.98,0,0,2023-09-06,545,0
246,Female,61,North,21,Two year,DSL,9,Yes,0,Credit card,100.83,2117.36,1,0,2023-04-20,523,0
247,Male,28,South,22,Month-to-month,DSL,12,No,2,Credit card,31.86,700.95,0,0,2023-10-04,640,0
248,Male,83,South,35,Two year,No,0,Yes,1,Electronic check,102.71,3595,0,0,2023-03-09,836,0
249,Male,63,North,11,Month-to-month,DSL,14,Yes,0,Bank transfer,101.35,1114.84,0,0,2023-10-20,739,0
250,Male,26,East,2,One year,No,0,Yes,1,Electronic check,41.86,83.72,0,0,2023-10-23,843,1
251,Female,20,West,7,Two year,No,0,Yes,1,Credit card,117.96,825.72,4,0,2023-08-31,449,0
252,Male,43,East,79,One year,DSL,9,Yes,3,Credit card,26.29,2077.25,0,0,2023-05-05,,0
253,Female,65,East,19,Month-to-month,DSL,17,No,2,Mailed check,51.26,973.88,0,0,2023-08-31,,1
254,Male,83,North,25,Month-to-month,No,0,Yes,1,Mailed check,84.37,2109.25,1,0,2023-07-28,672,0
255,Male,45,South,1,Two year,DSL,15,No,1,Electronic check,44.39,44.39,0,0,2023-04-08,711,0
256,Male,43,North,15,Month-to-month,DSL,38,Yes,0,Mailed check,77.91,1168.72,0,0,2023-02-18,551,0
257,m,42,East,1,Month-to-month,DSL,8,No,1,Credit card,77.23,77.23,0,0,2023-02-19,313,1
258,Female,29,West,17,One year,Fiber optic,52,No,1,Bank transfer,64.39,1094.59,0,0,2023-12-04,514,0
259,Female,22,East,51,Month-to-month,Fiber optic,54,Yes,1,Bank transfer,94.97,4843.57,0,0,2023-08-09,835,0
260,Male,65,North,70,Month-to-month,DSL,9,No,0,Electronic check,63.15,4420.44,1,0,2023-07-01,319,0
261,Male,54,South,16,Month-to-month,DSL,26,Yes,1,Mailed check,76.95,1231.14,1,1,2023-08-05,787,1
262,Female,61,East,13,Month-to-month,No,0,No,2,Electronic check,104.39,1357.12,1,0,2023-07-30,735,0
263,Male,32,South,59,One year,Fiber optic,42,Yes,1,Mailed check,93.72,8294.265,1,0,2023-08-28,620,0
264,Male,60,West,23,One year,Fiber optic,0,Yes,0,Bank transfer,93.58,2152.35,1,1,2023-01-28,351,0
265,Male,65,West,2,One year,Fiber optic,63,Yes,0,Mailed check,35.52,71.05,0,0,2023-12-11,656,0
266,Female,63,East,13,Two year,Fiber optic,27,Yes,1,Mailed check,85.74,1114.67,0,0,2023-12-01,647,0
267,Female,60,South,6,Two year,Fiber optic,29,No,2,Electronic check,43.65,261.87,0,0,2023-11-27,625,0
268,Female,38,South,13,One year,DSL,26,Yes,2,Bank transfer,31.56,410.25,0,0,2023-02-20,826,0
269,Male,40,North,13,Month-to-month,DSL,16,Yes,0,Mailed check,67.85,882.03,0,0,2023-02-01,518,0
270,Male,64,South,18,One year,Fiber optic,68,Yes,1,Bank transfer,42.87,771.68,1,1,2023-07-26,821,0
271,Female,32,South,9,Month-to-month,Fiber optic,74,No,1,Mailed check,93.72,843.47,1,0,2023-06-23,704,0
272,Female,42,East,4,One year,No,0,Yes,0,Bank transfer,94.44,377.74,1,1,2023-02-25,,0
273,Female,53,East,15,One year,DSL,13,No,1,Mailed check,20,300,0,0,2023-05-08,593,0
274,Female,68,North,36,Month-to-month,No,0,No,1,Credit card,45.15,1625.43,0,0,2023-04-09,314,0
275,Male,32,South,22,Two year,No,0,Yes,2,Bank transfer,26.21,576.54,0,0,2023-04-08,625,0
276,Female,38,North,500,Month-to-month,DSL,27,No,0,Credit card,56.12,505.09,0,0,2023-10-02,457,0
277,Male,30,North,55,One year,Fiber optic,34,Yes,1,Credit card,83.66,4601.04,2,0,2023-08-18,403,0
278,male,36,West,49,Month-to-month,Fiber optic,94,No,1,Credit card,62.73,3073.84,0,0,2023-03-13,581,0
279,Male,51,North,5,Two year,No,0,Yes,0,Mailed check,52.31,261.54,0,0,2023-08-05,446,0
280,Female,69,South,1,Month-to-month,Fiber optic,36,Yes,0,Bank transfer,109.01,109.01,2,0,2023-04-04,813,0
281,Female,44,North,28,Month-to-month,Fiber optic,70,Yes,2,Mailed check,20,560,0,0,2023-05-23,367,0
282,Female,46,West,36,Month-to-month,Fiber optic,66,No,,Mailed check,107.11,3855.82,0,0,2023-08-25,803,1
283,Female,45,East,69,Month-to-month,DSL,23,No,0,Bank transfer,53.67,3703.32,0,0,2023-05-08,368,0
284,Male,52,South,45,Month-to-month,DSL,13,No,0,Electronic check,67.66,3044.55,0,1,2023-02-08,712,0
285,Female,25,East,19,One year,Fiber optic,46,No,3,Mailed check,54.18,1029.4,1,0,2023-08-15,363,0
286,Male,33,East,16,Month-to-month,Fiber optic,6,Yes,,Credit card,116.29,1860.59,1,0,2023-10-09,536,1
287,Male,53,West,1,Month-to-month,Fiber optic,54,Yes,0,Mailed check,33.07,33.07,1,0,2023-02-20,695,0
288,Male,47,South,6,Month-to-month,Fiber optic,56,No,2,Electronic check,70.35,422.11,0,0,2023-01-26,438,1
289,Male,35,West,13,Two year,DSL,21,No,2,Credit card,85.82,1115.7,1,0,2023-11-30,615,0
290,Female,19,West,20,One year,Fiber optic,9,No,2,Mailed check,21.67,433.4,0,0,2023-10-04,722,0
291,Male,66,West,17,One year,DSL,7,No,0,Bank transfer,42.4,1081.275,0,1,2023-01-08,431,0
292,Male,21,East,28,One year,No,0,Yes,1,Credit card,65.55,1835.53,0,1,2023-02-17,525,0
293,Male,24,East,7,Month-to-month,No,0,Yes,2,Electronic check,43.4,303.8,0,0,2023-05-02,772,0
294,Female,56,South,17,Month-to-month,Fiber optic,35,Yes,1,Mailed check,45.53,774.05,1,0,2023-03-27,417,0
295,Female,30,West,2,Month-to-month,DSL,22,No,0,Bank transfer,59.5,119.01,0,0,2023-07-28,638,0
296,Female,48,East,11,Two year,DSL,22,No,2,Credit card,89.49,984.36,1,0,2023-09-06,718,0
297,Female,80,East,28,Two year,Fiber optic,46,No,1,Credit card,59.72,1672.12,0,0,2023-09-04,734,0
298,Male,73,South,24,Month-to-month,Fiber optic,62,No,0,Bank transfer,102.35,2456.47,0,0,2023-04-20,478,1
299,Male,59,East,94,Month-to-month,Fiber optic,29,Yes,0,Electronic check,40.07,3766.32,0,0,2023-07-25,761,0
300,Female,78,West,7,Month-to-month,DSL,26,Yes,1,Credit card,32.44,227.1,0,0,2023-01-31,403,0
301,Male,59,North,14,Month-to-month,Fiber optic,59,No,0,Electronic check,127.79,1789.07,1,1,2023-03-26,413,0
302,Male,73,West,8,One year,Fiber optic,57,Yes,1,Electronic check,50.26,402.09,0,0,2023-07-14,570,0
303,Male,53,East,12,Month-to-month,DSL,18,Yes,0,Bank transfer,30.67,368.07,2,0,2023-01-02,605,1
304,Female,24,West,39,Two year,Fiber optic,86,Yes,1,Credit card,20,780,1,0,2023-07-19,354,0
305,Female,71,South,24,Month-to-month,DSL,24,Yes,1,Mailed check,102.25,2454.07,0,0,2023-05-16,823,0
306,Male,18,South,43,Two year,Fiber optic,30,No,1,Bank transfer,59.76,2569.72,1,1,2023-08-21,733,0
307,Female,61,West,5,One year,No,0,Yes,3,Bank transfer,62.39,311.94,2,0,2023-05-27,489,0
308,Female,62,South,42,One year,Fiber optic,54,Yes,1,Electronic check,65.22,2739.41,0,1,2023-08-05,688,0
309,Female,64,West,2,One year,No,0,Yes,2,Mailed check,100.39,200.78,1,0,2023-12-23,634,0
310,Female,30,South,44,One year,Fiber optic,65,Yes,3,Bank transfer,64.61,2843.02,1,0,2023-10-12,645,0
311,Female,39,East,8,One year,DSL,14,No,0,Electronic check,140.32,1122.57,1,0,2023-12-05,564,0
312,male,38,South,8,One year,Fiber optic,71,Yes,0,Credit card,74.01,592.1,1,1,2023-09-07,403,0
313,Female,26,East,15,One year,Fiber optic,57,Yes,1,Electronic check,101.85,1527.8,0,0,2023-03-21,440,0
314,Male,43,South,57,Two year,DSL,3,No,1,Mailed check,94.16,5366.96,0,1,2023-04-08,538,0
315,Male,26,North,1,One year,DSL,22,No,0,Mailed check,68.91,68.91,2,0,2023-06-01,729,0
316,Female,32,South,9,One year,Fiber optic,41,No,2,Electronic check,52.39,471.52,0,0,2023-04-22,397,0
317,Male,27,North,39,Two year,DSL,25,No,1,Credit card,79.96,3118.4,1,0,2023-01-30,760,0
318,Male,59,West,11,Month-to-month,DSL,29,No,0,Mailed check,85.3,938.33,1,0,2023-10-24,556,1
319,Male,41,West,5,Month-to-month,Fiber optic,53,No,3,Mailed check,52.82,264.11,1,0,2023-10-05,310,1
320,Female,66,South,12,Month-to-month,DSL,36,Yes,1,Credit card,74.99,899.88,1,1,2023-02-01,477,0
321,Female,43,East,10,One year,No,0,Yes,0,Bank transfer,107.09,1070.86,0,0,2023-06-10,692,0
322,Male,54,South,50,Two year,DSL,18,No,0,Mailed check,132.1,6604.92,2,0,2023-01-30,,0
323,Female,67,East,29,Month-to-month,Fiber optic,62,Yes,1,Electronic check,95.63,2773.3,3,0,2023-01-26,696,0
324,Female,41,West,15,One year,Fiber optic,66,Yes,0,Credit card,125.88,1888.24,0,0,2023-10-27,688,0
325,Female,36,West,90,One year,Fiber optic,48,Yes,1,Mailed check,51.12,6901.035,0,0,2023-09-02,836,0
326,Female,77,South,13,Month-to-month,DSL,27,Yes,0,Bank transfer,91.06,1183.73,0,0,2023-09-15,565,0
327,Male,56,West,2,One year,No,0,Yes,0,Mailed check,110.16,220.31,0,0,2023-09-29,432,0
328,Male,35,South,7,Two year,Fiber optic,38,No,0,Bank transfer,43.11,301.77,0,0,2023-03-22,577,0
329,Female,36,West,12,Month-to-month,No,0,Yes,2,Mailed check,55.43,665.19,0,0,2023-01-30,400,0
330,Female,53,North,4,One year,DSL,15,Yes,0,Mailed check,122.14,488.55,1,0,2023-09-18,703,0
331,Male,72,East,59,One year,DSL,6,No,2,Electronic check,40.75,2404.08,0,0,2023-02-11,583,0
332,Male,64,East,30,Month-to-month,Fiber optic,54,Yes,1,Credit card,29.77,892.98,0,0,2023-04-06,576,0
333,Female,66,East,7,Month-to-month,DSL,23,Yes,2,Credit card,115.84,810.88,0,0,2023-02-05,438,0
334,Male,50,North,18,Two year,Fiber optic,73,Yes,1,Electronic check,105.9,1906.25,1,0,2023-11-01,520,0
335,Female,38,West,26,Month-to-month,DSL,27,Yes,0,Credit card,82.96,2157.05,1,0,2023-02-04,368,0
336,Female,39,North,57,Month-to-month,Fiber optic,44,Yes,2,Credit card,68.63,3911.83,0,0,2023-12-12,476,0
337,Male,65,East,43,Month-to-month,No,0,Yes,0,Credit card,56.84,2444.3,0,0,2023-05-01,672,0
338,Male,54,South,15,One year,Fiber optic,26,No,1,Mailed check,78.46,1176.88,0,1,2023-07-26,844,0
339,Female,32,South,30,One year,No,0,Yes,2,Mailed check,117.39,3521.83,0,0,2023-03-03,600,0
340,Female,52,East,17,One year,Fiber optic,58,No,3,Bank transfer,77.16,1311.67,0,0,2023-10-19,527,0
341,Male,49,South,17,Month-to-month,Fiber optic,72,No,1,Bank transfer,135.01,3442.725,1,0,2023-05-07,671,1
342,Female,28,North,3,Two year,No,0,Yes,,Credit card,43.06,129.19,0,0,2023-10-24,,1
343,Male,27,North,3,Month-to-month,No,0,Yes,0,Credit card,69.41,312.345,0,0,2023-11-01,442,0
344,Female,74,South,16,Month-to-month,Fiber optic,65,Yes,1,Credit card,58.81,940.93,1,0,2023-01-21,436,0
345,Male,42,West,7,Month-to-month,DSL,30,No,2,Electronic check,37.45,262.12,0,0,2023-11-14,355,0
346,MALE,19,West,1,Month-to-month,Fiber optic,45,No,3,Mailed check,65.41,65.41,1,0,2023-02-11,681,0
347,Male,81,North,26,Two year,DSL,15,No,2,Credit card,82.52,2145.52,0,1,2023-08-03,770,1
348,Female,52,South,1,Two year,Fiber optic,35,Yes,0,Credit card,85.73,85.73,0,1,2023-12-03,507,0
349,Female,24,North,19,Month-to-month,Fiber optic,48,No,2,Mailed check,135.11,2567.16,1,0,2023-10-26,334,0
350,Male,35,North,16,Two year,No,0,Yes,0,Bank transfer,83.93,1342.94,0,0,2023-10-17,,0
351,Female,84,East,70,One year,No,0,Yes,1,Credit card,104.5,10972.935,1,0,2023-09-25,320,0
352,Male,59,East,14,Two year,Fiber optic,48,No,1,Credit card,71.98,1007.76,1,0,2023-06-11,439,0
353,Male,56,North,2,Month-to-month,DSL,22,No,1,Credit card,120.34,240.68,0,0,2023-05-14,564,1
354,Female,58,South,17,One year,No,0,Yes,4,Credit card,141.95,2413.21,1,0,2023-04-15,699,0
355,Female,41,North,37,Month-to-month,DSL,18,No,0,Mailed check,85.93,3179.5,0,0,2023-12-09,756,0
356,Male,77,West,116,Two year,Fiber optic,47,No,1,Mailed check,40.22,4665.55,1,0,2023-06-10,419,0
357,Female,63,West,12,Month-to-month,DSL,12,Yes,1,Mailed check,53.54,963.645,0,0,2023-05-03,682,0
358,Female,36,North,8,One year,DSL,29,No,2,Bank transfer,78.46,627.66,1,0,2023-05-16,,0
359,Male,59,South,48,Month-to-month,No,0,No,1,Credit card,83.69,4017.36,0,1,2023-07-22,338,0
360,Male,49,West,5,Month-to-month,DSL,20,Yes,1,Bank transfer,90.95,454.76,0,1,2023-03-09,321,0
361,Female,56,West,20,One year,Fiber optic,46,Yes,0,Bank transfer,83.81,1676.12,1,0,2023-12-10,346,0
362,Male,53,South,11,Two year,DSL,12,No,0,Mailed check,70.21,772.31,1,0,2023-11-27,,0
363,Male,53,North,1,One year,No,0,No,2,Credit card,50.91,50.91,0,0,2023-06-03,683,0
364,Female,20,North,9,Two year,No,0,No,3,Credit card,82.03,738.31,1,0,2023-08-23,781,0
365,Male,25,East,7,Month-to-month,DSL,6,Yes,1,Bank transfer,125.65,879.55,0,1,2023-06-11,,1
366,Male,58,South,24,One year,DSL,33,No,0,Electronic check,100.6,2414.35,0,0,2023-02-07,380,0
367,MALE,30,North,60,Month-to-month,Fiber optic,61,Yes,1,Electronic check,86.04,5162.47,1,0,2023-01-05,344,0
368,Female,66,East,7,Month-to-month,DSL,3,Yes,0,Credit card,100.89,706.21,1,0,2023-08-23,574,1
369,Male,77,North,34,One year,Fiber optic,65,Yes,0,Credit card,58.87,2001.51,2,0,2023-11-15,610,0
370,Male,19,West,2,One year,DSL,29,Yes,1,Bank transfer,54.75,109.5,0,0,2023-10-16,531,0
371,Female,77,South,16,One year,DSL,21,No,0,Bank transfer,47.57,761.06,0,1,2023-02-21,385,0
372,Female,22,North,2,One year,Fiber optic,81,No,1,Mailed check,66.24,132.48,0,0,2023-02-07,404,0
373,Female,61,East,55,One year,DSL,22,No,2,Bank transfer,57.34,3153.69,0,0,2023-10-03,476,0
374,Female,44,South,30,Month-to-month,No,0,No,1,Bank transfer,106.25,3187.45,1,1,2023-04-20,488,0
375,Male,49,West,22,Month-to-month,DSL,5,No,2,Electronic check,55.74,1226.29,1,0,2023-09-17,359,0
376,Female,38,East,35,One year,DSL,23,Yes,1,Electronic check,45.92,1607.14,1,1,2023-05-16,519,0
377,Female,25,South,21,Month-to-month,No,0,Yes,1,Electronic check,128.28,2693.82,1,0,2023-03-09,415,0
378,Male,67,East,70,Month-to-month,Fiber optic,54,No,0,Electronic check,56.46,3952.11,1,1,2023-06-28,769,0
379,Female,84,South,26,Month-to-month,Fiber optic,37,No,1,Bank transfer,74.61,1939.75,1,0,2023-02-05,466,1
380,Male,61,West,52,One year,DSL,25,No,1,Credit card,83.54,4344.06,0,1,2023-05-06,,0
381,Female,75,South,15,Month-to-month,Fiber optic,16,No,1,Electronic check,35.9,538.49,0,0,2023-07-09,532,0
382,Female,20,East,3,One year,Fiber optic,69,Yes,1,Mailed check,107.06,321.19,1,0,2023-05-26,413,0
383,Female,19,North,16,One year,DSL,11,No,0,Mailed check,89.11,1425.82,0,0,2023-03-22,807,0
384,Male,61,South,3,Month-to-month,No,0,Yes,1,Bank transfer,116.75,350.25,0,0,2023-08-13,450,1
385,Male,19,West,18,One year,Fiber optic,30,Yes,2,Mailed check,49.62,893.22,0,0,2023-10-06,669,0
386,Female,52,West,14,One year,DSL,18,No,1,Electronic check,72.97,1021.63,0,1,2023-12-27,648,0
387,Male,47,South,20,One year,Fiber optic,58,Yes,1,Credit card,71.18,1423.61,0,0,2023-06-04,466,0
388,Male,25,South,1,One year,Fiber optic,53,No,1,Credit card,77.92,77.92,0,0,2023-11-10,371,0
389,Male,39,West,5,Month-to-month,DSL,12,Yes,0,Electronic check,26.36,197.715,1,0,2023-12-01,652,0
390,Male,61,West,14,One year,Fiber optic,39,Yes,1,Mailed check,73.33,1026.55,1,1,2023-09-28,310,0
391,Male,75,North,61,Month-to-month,DSL,8,Yes,2,Bank transfer,27.21,1659.57,1,0,2023-01-05,452,0
392,Male,53,South,10,Two year,Fiber optic,45,Yes,1,Credit card,80.75,807.5,0,1,2023-12-08,461,0
393,MALE,48,South,12,Two year,Fiber optic,71,Yes,0,Electronic check,20,240,0,0,2023-10-11,685,0
394,Female,64,West,26,One year,Fiber optic,49,No,1,Electronic check,20,520,0,0,2023-06-03,443,0
395,male,72,North,19,Month-to-month,No,0,Yes,0,Mailed check,94.56,1796.57,0,0,2023-12-06,438,1
396,Female,79,South,8,Month-to-month,DSL,28,No,5,Bank transfer,53.59,428.76,0,0,2023-02-23,505,1
397,Female,47,West,11,Month-to-month,Fiber optic,79,No,1,Bank transfer,40.36,444.01,0,0,2023-03-10,395,0
398,Female,72,North,5,Month-to-month,Fiber optic,38,Yes,0,Mailed check,108.13,540.63,0,0,2023-05-16,655,1
399,Female,33,South,68,Month-to-month,Fiber optic,46,No,2,Electronic check,79.83,5428.36,0,0,2023-03-01,770,0
400,Male,29,South,3,One year,Fiber optic,93,Yes,0,Mailed check,96.16,288.49,0,0,2023-02-24,617,0
401,Female,34,South,10,Month-to-month,DSL,34,No,0,Mailed check,65.01,650.13,0,1,2023-10-11,811,0
402,Female,33,South,1,Two year,DSL,3,No,2,Mailed check,150,150,0,0,2023-03-21,318,0
403,Male,29,East,6,Month-to-month,DSL,23,Yes,1,Electronic check,51.86,311.19,1,0,2023-05-20,712,0
404,Male,25,North,31,Two year,No,0,No,5,Credit card,122.33,5688.57,1,0,2023-05-25,706,0
405,Female,20,East,5,Two year,DSL,20,No,2,Electronic check,68.16,340.8,0,0,2023-11-06,701,0
406,Female,33,West,2,One year,No,0,No,3,Credit card,20.36,40.73,0,0,2023-04-18,400,0
407,Female,47,West,13,One year,Fiber optic,66,Yes,0,Credit card,84.49,1098.31,0,0,2023-06-25,317,0
408,Female,40,North,1,Month-to-month,DSL,12,No,0,Mailed check,79.44,79.44,1,1,2023-04-15,454,1
409,Female,22,North,2,One year,Fiber optic,33,No,1,Bank transfer,38.46,76.92,1,1,2023-12-18,428,0
410,Female,82,South,33,Month-to-month,No,0,Yes,1,Mailed check,42.33,1397,1,0,2023-11-21,614,0
411,Male,47,South,30,Month-to-month,No,0,No,3,Electronic check,69.26,2077.77,0,0,2023-05-16,,0
412,Female,38,South,50,One year,DSL,13,Yes,2,Bank transfer,80.49,4024.62,0,0,2023-09-16,761,0
413,Female,39,East,39,Month-to-month,DSL,14,No,0,Bank transfer,20,1170,0,1,2023-09-08,460,0
414,Male,49,North,23,One year,DSL,28,No,3,Electronic check,101.59,2336.65,1,0,2023-05-09,675,0
415,Male,50,North,2,Month-to-month,DSL,8,No,1,Electronic check,55.17,110.33,0,0,2023-01-27,631,0
416,Male,33,South,31,Month-to-month,Fiber optic,37,Yes,0,Mailed check,30.05,931.47,0,0,2023-02-17,319,0
417,Male,55,East,38,Month-to-month,No,0,No,1,Electronic check,98.23,3732.82,0,0,2023-11-21,845,0
418,Female,31,North,33,Month-to-month,DSL,2,Yes,1,Credit card,69.29,2286.62,0,0,2023-08-05,761,0
419,Female,53,East,15,Month-to-month,Fiber optic,70,Yes,3,Credit card,106.48,1597.27,0,0,2023-05-22,457,0
420,Female,40,South,6,Month-to-month,Fiber optic,75,No,1,Bank transfer,83.14,498.83,1,0,2023-01-23,,0
421,Female,83,West,38,Month-to-month,DSL,16,No,0,Mailed check,69.95,2658.27,0,0,2023-01-02,,0
422,Female,19,West,26,Two year,DSL,17,Yes,1,Mailed check,65.42,1700.87,0,0,2023-06-20,388,0
423,Female,82,South,80,Month-to-month,Fiber optic,59,No,4,Bank transfer,84.48,6758.51,0,0,2023-03-08,472,0
424,Male,84,South,4,One year,No,0,No,1,Electronic check,57.59,345.57,1,1,2023-11-23,339,1
425,Female,69,South,6,Month-to-month,Fiber optic,79,No,0,Mailed check,44.42,266.54,1,0,2023-05-15,,0
426,Male,79,South,5,Two year,DSL,24,No,0,Bank transfer,88.3,441.49,0,0,2023-03-24,,0
427,Male,40,East,32,Month-to-month,DSL,13,Yes,3,Bank transfer,65.67,2101.29,0,0,2023-08-15,805,0
428,Female,43,West,5,Month-to-month,DSL,3,No,1,Credit card,71.01,355.04,1,1,2023-10-10,387,0
429,Male,72,East,2,One year,Fiber optic,27,Yes,1,Bank transfer,102.68,205.36,0,0,2023-12-28,831,0
430,Female,23,West,131,Month-to-month,Fiber optic,51,Yes,0,Electronic check,66.58,8722.46,0,1,2023-08-07,,0
431,Male,52,South,1,One year,DSL,13,Yes,4,Electronic check,70.45,70.45,0,0,2023-10-15,399,0
432,Female,39,North,37,Month-to-month,No,0,Yes,0,Electronic check,52.01,1924.39,0,1,2023-01-05,546,0
433,Male,60,East,10,Two year,Fiber optic,53,Yes,3,Electronic check,82.92,829.22,3,1,2023-02-27,836,0
434,Female,32,South,37,Month-to-month,Fiber optic,38,Yes,1,Bank transfer,80.49,2978.31,0,0,2023-02-08,795,0
435,Female,77,East,17,Month-to-month,No,0,Yes,1,Mailed check,97.02,1649.4,0,0,2023-12-20,588,0
436,Female,29,South,47,One year,DSL,9,No,3,Bank transfer,52.63,2473.43,0,0,2023-03-18,714,0
437,Female,66,North,53,Month-to-month,No,0,No,1,Mailed check,56.27,2982.07,1,0,2023-10-07,378,0
438,Female,59,West,1,Two year,DSL,8,Yes,0,Mailed check,93.76,93.76,2,0,2023-01-19,684,1
439,Male,55,North,2,Month-to-month,DSL,35,No,1,Mailed check,77.57,155.13,1,0,2023-07-09,,1
440,Male,62,West,6,One year,No,0,No,1,Credit card,42.81,256.88,0,0,2023-10-26,827,0
441,Male,52,West,23,Month-to-month,No,0,No,1,Electronic check,109.2,2511.52,0,0,2023-10-10,640,0
442,Female,47,West,44,Two year,Fiber optic,67,No,1,Credit card,20,880,1,0,2023-03-17,358,0
443,Male,47,East,13,One year,Fiber optic,84,Yes,1,Bank transfer,93.53,1823.805,1,1,2023-08-09,843,0
444,Female,23,East,19,Month-to-month,Fiber optic,60,No,0,Credit card,32.04,608.83,1,0,2023-03-07,518,0
445,Female,84,West,5,Month-to-month,No,0,Yes,,Mailed check,126.57,632.87,0,1,2023-01-22,399,1
446,Male,24,South,33,Month-to-month,DSL,15,No,2,Bank transfer,23.66,780.85,1,0,2023-06-07,402,0
447,Male,69,South,69,Two year,No,0,No,0,Electronic check,104.57,7215.16,0,0,2023-07-06,418,0
448,Female,31,East,7,Month-to-month,Fiber optic,76,Yes,1,Mailed check,67.55,472.86,0,0,2023-01-21,306,1
449,Male,32,South,14,Month-to-month,Fiber optic,49,Yes,0,Electronic check,59,826.03,0,0,2023-07-03,687,0
450,Female,38,South,2,Month-to-month,Fiber optic,54,Yes,2,Credit card,75.56,151.12,1,0,2023-04-18,777,0
451,Female,52,South,17,Month-to-month,Fiber optic,49,No,2,Electronic check,88.96,1512.27,0,0,2023-12-16,821,0
452,Female,83,East,14,One year,No,0,No,1,Bank transfer,42.87,600.15,0,0,2023-05-08,580,0
453,Female,19,West,4,Two year,Fiber optic,8,No,0,Mailed check,45.53,182.11,0,0,2023-12-08,341,0
454,MALE,52,South,12,One year,No,0,Yes,0,Electronic check,89.49,1073.86,0,0,2023-02-22,395,0
455,Male,37,West,9,Two year,DSL,36,Yes,0,Credit card,20,180,0,0,2023-07-01,803,0
456,Male,27,East,15,One year,Fiber optic,59,Yes,0,Bank transfer,52.47,1180.65,1,0,2023-10-14,545,0
457,Female,42,West,18,Month-to-month,No,0,Yes,0,Mailed check,150,4050,0,0,2023-07-28,523,0
458,Female,83,East,1,Month-to-month,Fiber optic,56,Yes,2,Credit card,40.96,40.96,0,0,2023-11-14,413,0
459,Male,42,West,29,One year,Fiber optic,48,No,1,Mailed check,104.43,3028.59,0,1,2023-03-21,843,0
460,MALE,71,North,25,Two year,Fiber optic,53,Yes,0,Electronic check,52.42,1310.54,1,1,2023-05-02,629,0
461,Female,50,West,10,Two year,No,0,Yes,0,Credit card,85.27,1279.065,0,0,2023-03-25,802,0
462,Male,53,North,2,Month-to-month,No,0,No,2,Credit card,89.63,179.26,0,0,2023-04-01,452,0
